code14,name14,prov14,name_carto,code24,name24,label04,idh04,src04,taux_pauvrete04,vulnerabilite04,severite04,inegalite04,ids04,mpi_rate04c,mpi_idx04c,mpi_int04c,mpi_rate14c,mpi_idx14c,mpi_int14c,pov_glob14c,mpi2014,mpi2024,mpi_intensity2014,mpi_intensity2024,mpi_rate2014,mpi_rate2024,vulnerability2014,vulnerability2024,menages14,population14,level,cercle,src14,src24
01.151.07.13.,Tizgane,Chefchaouen,Tizgane,11510713.0,Commune de Tizgane,Chefchaouen Tizgane,0.536,direct,24.09,23.83,3.27,39.99,0.386,57.30509948730469,26.369321823120117,46.015663146972656,24.958898544311523,10.587437629699707,42.419490814208984,30.86977,0.12884384393692017,0.049366872757673264,42.902042388916016,39.0299186706543,30.0320987701416,12.648468971252441,24.93541145324707,21.227121353149414,2413.0,12773.0,commune,01.151.07.,,
01.151.09.01.,Amtar,Chefchaouen,Amtar,11510901.0,Commune d'Amtar,Chefchaouen Amtar,0.47,direct,23.01,25.03,3.04,36.97,0.166,65.5509033203125,30.319786071777344,46.25379943847656,29.364479064941406,12.173991203308105,41.458221435546875,32.28645,0.14847739040851593,0.04230424761772156,42.74435043334961,39.026580810546875,34.73614501953125,10.839855194091797,31.700397491455078,17.556360244750977,1766.0,10574.0,commune,01.151.09.,,
01.151.09.09.,Bni Rzine,Chefchaouen,Bni Rzine,11510909.0,Commune de Bni Rzine,Chefchaouen Bni Rzine,0.53,direct,24.02,24.52,3.32,40.24,0.248,62.818485260009766,29.3262996673584,46.68418884277344,12.489233016967773,5.0717244148254395,40.608768463134766,12.96296,0.08141662180423737,0.03567780554294586,41.804534912109375,40.561851501464844,19.475547790527344,8.79590129852295,30.395252227783203,22.2490291595459,3333.0,20904.0,commune,01.151.09.,,
01.151.09.11.,Bni Smih,Chefchaouen,Bni Smih,11510911.0,Commune de Bni Smih,Chefchaouen Bni Smih,0.488,direct,19.55,24.13,2.53,36.67,0.146,71.2589111328125,33.551605224609375,47.08408737182617,27.209043502807617,11.288698196411133,41.48877716064453,29.61678,0.1515832394361496,0.046135347336530685,43.037681579589844,39.401145935058594,35.22105026245117,11.709138870239258,35.87449264526367,25.983053207397464,2682.0,16987.0,commune,01.151.09.,,
01.151.09.17.,M'tioua,Chefchaouen,M'tioua,11510917.0,Commune de M'tioua,Chefchaouen M'tioua,0.432,direct,28.37,27.16,3.76,37.5,0.135,78.61856842041016,37.83057403564453,48.11913299560547,30.0717830657959,12.387876510620117,41.19435119628906,31.24243,0.1164800301194191,0.07041477411985397,41.50370493818406,38.99662272147748,28.064970727266974,18.056633012205985,27.190379830574443,17.12567900531601,2291.0,12812.0,commune,01.151.09.,,
01.151.09.19.,Ouaouzgane,Chefchaouen,Ouaouzgane,11510919.0,Commune d'Ouaouzgane,Chefchaouen Ouaouzgane,0.491,direct,24.85,25.39,3.41,37.81,0.124,73.0886459350586,34.72265625,47.507591247558594,37.15716552734375,15.38675594329834,41.40992736816406,37.819027,0.2037523090839386,0.11832422018051147,43.621822357177734,39.33790969848633,46.70880126953125,30.078929901123047,23.24707794189453,25.886974334716797,2831.0,16772.0,commune,01.151.09.,,
01.227.03.05.,Anjra,Fahs-Anjra,Anjra,12270305.0,Commune d'Anjra,Fahs-Anjra Anjra,0.561,direct,18.25,21.76,2.38,38.86,0.298,55.39915466308594,24.452226638793945,44.138267517089844,22.001384735107422,8.970515251159668,40.77250671386719,27.561530000000005,0.12958885729312897,0.03633412346243858,42.376251220703125,39.38611652910107,30.58053970336914,9.225109298788492,34.008426666259766,15.105271704814378,3208.0,16081.0,commune,01.227.03.,,
01.227.03.11.,Jouamaa,Fahs-Anjra,Jouamaa,12270311.0,Commune de Jouamaa,Fahs-Anjra Jouamaa,0.544,direct,29.62,25.61,4.06,37.02,0.386,69.81736755371094,32.3233757019043,46.29703903198242,25.340423583984375,10.325798034667969,40.74832534790039,27.94714,0.13107538223266602,0.04321664199233055,42.86354064941406,39.42929458618164,30.57969093322754,10.960541725158691,32.071067810058594,14.517736434936523,1595.0,7711.0,commune,01.227.03.,,
01.227.03.13.,Ksar El Majaz,Fahs-Anjra,Ksar El Majaz,12270313.0,Commune de Ksar El Majaz,Fahs-Anjra Ksar El Majaz,0.495,direct,16.85,20.71,2.17,38.41,0.569,49.5589599609375,20.861059188842773,42.09341812133789,8.017053604125977,3.1581807136535645,39.39328384399414,9.940735,0.059778403490781784,0.03776199743151665,39.867469787597656,39.5313720703125,14.994280815124512,9.552412986755371,28.875947952270508,16.528596878051758,2286.0,10237.0,commune,01.227.03.,,
01.227.03.21.,Taghramt,Fahs-Anjra,Taghramt,12270321.0,Commune de Taghramt,Fahs-Anjra Taghramt,0.595,direct,16.42,20.43,2.11,40.86,0.401,42.29841232299805,18.058555603027344,42.69321823120117,11.451872825622559,4.535186767578125,39.60213851928711,12.77283,0.08130408823490143,0.02197371795773506,40.77381134033203,37.03947830200195,19.940271377563477,5.9325127601623535,30.932689666748047,10.509041786193848,1931.0,8706.0,commune,01.227.03.,,
01.227.05.01.,Al Bahraoyine,Fahs-Anjra,Al Bahraoyine,12270501.0,Commune d'Al Bahraoyine,Fahs-Anjra Al Bahraoyine,0.523,direct,20.4,21.87,2.85,39.64,0.643,30.77629852294922,13.278553009033203,43.1453857421875,5.817535400390625,2.1550817489624023,37.04458236694336,11.196684,0.03568325564265251,0.017876507714390755,38.26768493652344,37.200164794921875,9.324644088745117,4.8054914474487305,19.964454650878906,5.460696697235107,2030.0,8465.0,commune,01.227.05.,,
01.227.05.05.,Ksar Sghir,Fahs-Anjra,Ksar Sghir,12270505.0,Commune de Ksar Sghir,Fahs-Anjra Ksar Sghir,0.545,direct,19.01,21.43,2.57,39.4,0.547,38.0445671081543,15.489363670349121,40.71373748779297,8.808894157409668,3.4485738277435303,39.14876937866211,10.111215999999999,0.05856182798743248,0.021143337711691856,40.47406005859375,38.61545181274414,14.468977928161621,5.475356578826904,30.314104080200195,16.856733322143555,3015.0,12997.0,commune,01.227.05.,,
01.227.05.09.,Malloussa,Fahs-Anjra,Malloussa,12270509.0,Commune de Malloussa,Fahs-Anjra Malloussa,0.492,direct,15.78,20.15,2.02,37.27,0.454,49.07347106933594,20.95736312866211,42.706092834472656,12.971427917480469,5.270748138427734,40.633522033691406,17.11018,0.0805668979883194,0.03923545032739639,41.76658630371094,39.06123733520508,19.289796829223633,10.044599533081055,36.408164978027344,12.090791702270508,2758.0,12250.0,commune,01.227.05.,,
01.331.01.01.,Ksar El Kebir (Mun.),Larache,Ksar El Kebir (M),13310101.0,Commune de Ksar El Kebir,Larache Ksar El Kebir (M),0.684,direct,9.2,13.53,0.94,39.06,,12.57636833190918,5.017696380615234,39.8978157043457,3.072968006134033,1.1274142265319824,36.68811798095703,5.4796949999999995,0.02232285402715206,0.014213213697075844,37.15332794189453,35.59009552001953,6.008305549621582,3.993586778640747,6.5145344734191895,2.3534278869628906,29514.0,126617.0,commune,01.331.01.,,
01.331.01.03.,Larache (Mun.),Larache,Larache (M),13310103.0,Commune de Larache,Larache Larache (M),0.685,direct,8.7,12.57,0.9,39.92,,15.780526161193848,6.465715408325195,40.97274398803711,2.7608323097229004,1.0202085971832275,36.952938079833984,5.040767,0.02148519828915596,0.01487769279628992,36.973262786865234,36.035037994384766,5.811009407043457,4.128674030303955,6.35272741317749,3.0716919898986816,30400.0,125008.0,commune,01.331.01.,,
01.331.07.01.,Bou Jedyane,Larache,Boujedyane,13310701.0,Commune de Boujedyane,Larache Bou Jedyane,0.531,direct,14.91,19.26,1.96,37.78,0.369,44.40424346923828,18.84347915649414,42.436214447021484,25.971698760986328,10.291659355163574,39.62643814086914,26.99263,0.13206759095191956,0.09230849891901016,41.145835876464844,40.99238967895508,32.09743881225586,22.518447875976562,28.891277313232422,26.072038650512695,2526.0,11166.0,commune,01.331.07.,,
01.331.07.03.,Ksar Bjir,Larache,Ksar Bjir,13310703.0,Commune de Ksar Bjir,Larache Ksar Bjir,0.524,direct,20.25,24.46,2.65,36.04,0.557,57.03871154785156,25.90770721435547,45.421268463134766,18.7883243560791,7.367890357971191,39.21525955200195,24.135361000000003,0.09922532737255096,0.05691036954522133,40.708595275878906,41.8625602722168,24.374540328979492,13.594574928283691,25.56414031982422,19.12592887878418,3270.0,16308.0,commune,01.331.07.,,
01.331.07.05.,Laouamra,Larache,Laouamra,13310705.0,Commune de Laouamra,Larache Laouamra,0.522,direct,20.94,23.52,2.8,39.06,0.535,50.07600021362305,22.231435775756836,44.3953857421875,14.612192153930664,5.524196147918701,37.80538558959961,19.206690000000002,0.07308458536863327,0.04033268243074417,38.74314204440108,37.684252926708446,18.863877356194948,10.70279467155632,16.430385126106227,12.274029282158622,6901.0,40605.0,commune,01.331.07.,,
01.331.07.11.,Souk L'Qolla,Larache,Souk L'Qolla,13310711.0,Commune de Souk L'qolla,Larache Souk L'Qolla,0.514,direct,18.14,21.81,2.4,37.58,0.286,52.345733642578125,22.606769561767578,43.18741226196289,32.76979446411133,13.22641658782959,40.361610412597656,36.44507,0.16597987711429596,0.10293809324502945,41.739017486572266,41.140350341796875,39.76612091064453,25.02120018005371,30.110258102416992,24.049461364746094,2911.0,14965.0,commune,01.331.07.,,
01.331.07.15.,Tatoft,Larache,Tatoft,13310715.0,Commune de Tatoft,Larache Tatoft,0.473,direct,15.84,21.5,1.97,36.19,0.297,61.20854187011719,27.22197151184082,44.47413635253906,40.21202850341797,15.89692497253418,39.53276062011719,43.04606,0.18822528421878815,0.07248933613300323,41.3375358581543,40.558414459228516,45.53374481201172,17.87282371520996,23.018789291381836,24.826129913330078,2241.0,9527.0,commune,01.331.07.,,
01.331.07.17.,Zouada,Larache,Zouada,13310717.0,Commune de Zouada,Larache Zouada,0.524,direct,23.48,25.58,3.18,36.67,0.404,53.66809844970703,24.314788818359375,45.30584716796875,12.70784854888916,4.869906425476074,38.3220329284668,17.96757,0.07970765233039856,0.033423393964767456,39.5539436340332,39.535282135009766,20.15163230895996,8.45406723022461,21.560264587402344,21.867582321166992,4016.0,23223.0,commune,01.331.07.,,
01.331.09.01.,Ayacha,Larache,Ayacha,13310901.0,Commune d'Ayacha,Larache Ayacha,0.536,direct,18.62,22.34,2.45,37.7,0.28,56.78727722167969,25.59473419189453,45.071250915527344,28.281423568725586,11.597763061523438,41.0084114074707,30.992729999999998,0.14744006097316742,0.062282267957925797,42.16258239746094,40.474700927734375,34.96940994262695,15.38794994354248,33.509456634521484,26.629098892211914,1573.0,7335.0,commune,01.331.09.,,
01.331.09.03.,Bni Arouss,Larache,Bni Arouss,13310903.0,Commune de Bni Arouss,Larache Bni Arouss,0.548,direct,10.91,16.37,1.35,36.63,0.453,49.600311279296875,21.735881805419922,43.82206344604492,29.085805892944336,11.41828441619873,39.257240295410156,32.33645,0.15420345962047577,0.04807940497994423,41.88955307006836,40.077110290527344,36.811912536621094,11.996724128723145,29.11021614074707,31.131431579589844,1879.0,8193.0,commune,01.331.09.,,
01.331.09.05.,Bni Garfett,Larache,Bni Garfett,13310905.0,Commune de Bni Garfett,Larache Bni Garfett,0.535,direct,20.72,22.73,2.74,40.58,0.371,47.117671966552734,20.083776473999023,42.62472152709961,27.335695266723633,10.982419967651367,40.17611312866211,36.04743,0.1325056105852127,0.10631776601076126,41.79072570800781,40.04880905151367,31.706941604614258,26.547048568725586,30.9604434967041,23.1732177734375,2738.0,12994.0,commune,01.331.09.,,
01.331.09.13.,Tazroute,Larache,Tazroute,13310913.0,Commune de Tazroute,Larache Tazroute,0.508,direct,25.45,23.36,3.72,38.69,0.361,42.51320266723633,18.93962860107422,44.54999542236328,27.067291259765625,11.643046379089355,43.01518630981445,29.52791,0.1473236083984375,0.08314437419176102,44.49500274658203,40.999298095703125,33.110145568847656,20.279462814331055,27.787076950073242,29.343629837036133,1262.0,5974.0,commune,01.331.09.,,
01.331.09.15.,Zaaroura,Larache,Zaaroura,13310915.0,Commune de Zaaroura,Larache Zaaroura,0.519,direct,15.09,19.66,1.9,38.1,0.363,51.28522491455078,21.58563232421875,42.08937454223633,24.997488021850586,10.110854148864746,40.44748306274414,31.276960000000003,0.13084274530410767,0.10020002722740173,41.73967361450195,39.775115966796875,31.347332000732422,25.19163703918457,35.93891143798828,26.63182258605957,2131.0,10137.0,commune,01.331.09.,,
01.331.11.03.,Oulad Ouchih,Larache,Oulad Ouchih,13311103.0,Commune d'Oulad Ouchih,Larache Oulad Ouchih,0.573,direct,10.74,16.2,1.36,37.35,0.723,56.740997314453125,25.663408279418945,45.229034423828125,23.129467010498047,9.298384666442871,40.20146560668945,28.451990000000002,0.13264496624469757,0.04650549590587616,41.33663558959961,37.80869674682617,32.088958740234375,12.300210952758789,23.073867797851562,18.11685562133789,2150.0,12608.0,commune,01.331.11.,,
01.331.11.07.,Rissana Chamalia,Larache,Rissana Chamalia,13311107.0,Commune de Rissana Chamalia,Larache Rissana Chamalia,0.54,direct,13.3,20.03,1.61,36.83,0.47,52.364261627197266,22.749425888061523,43.4445686340332,20.28997039794922,7.903450012207031,38.952491760253906,28.01183,0.1044403538107872,0.06479676812887192,41.00104904174805,40.29341506958008,25.472604751586914,16.08123016357422,29.149311065673828,21.931726455688477,2481.0,12484.0,commune,01.331.11.,,
01.331.11.09.,Rissana Janoubia,Larache,Rissana Janoubia,13311109.0,Commune de Rissana Janoubia,Larache Rissana Janoubia,0.457,direct,19.63,26.09,2.37,34.5,0.407,70.78665924072266,32.301937103271484,45.63280487060547,30.885860443115234,12.553238868713379,40.64397048950195,35.12253,0.15897034108638763,0.0989614799618721,42.34980392456055,40.79092025756836,37.537445068359375,24.260663986206055,32.82998275756836,26.69906997680664,2924.0,16366.0,commune,01.331.11.,,
01.331.11.11.,Sahel,Larache,Sahel,13311111.0,Commune de Sahel,Larache Sahel,0.505,direct,19.57,22.49,2.61,37.0,0.381,45.0394287109375,19.551929473876953,43.41069793701172,14.747474670410156,6.009591102600098,40.74996566772461,20.04595,0.06479452550411224,0.029169710353016853,40.55252050385002,36.57444523666312,15.977928945844122,7.975435002843669,21.577834782171596,11.615451644956476,3795.0,17496.0,commune,01.331.11.,,
01.331.11.12.,Souaken,Larache,Souaken,13311112.0,Commune de Souaken,Larache Souaken,0.475,direct,19.53,25.24,2.46,35.12,0.403,65.01375579833984,29.950206756591797,46.0674934387207,19.089109420776367,7.545875072479248,39.52973937988281,25.29898,0.10276348143815994,0.06844131648540497,40.75994110107422,39.2596321105957,25.211881637573242,17.433000564575195,23.643564224243164,16.017696380615234,2196.0,12632.0,commune,01.331.11.,,
01.331.11.13.,Souk Tolba,Larache,Souk Tolba,13311113.0,Commune de Souk Tolba,Larache Souk Tolba,0.501,direct,13.06,20.11,1.63,34.55,0.406,60.17348861694336,27.291635513305664,45.354915618896484,24.39267349243164,9.665279388427734,39.623695373535156,30.03299,0.1360044628381729,0.07226363569498062,41.523685455322266,39.784271240234375,32.75346755981445,18.163869857788086,30.990880966186523,21.7742977142334,2449.0,13049.0,commune,01.331.11.,,
01.405.01.09.,Ouezzane (Mun.),Ouezzane,Ouezzane (M),14050109.0,Commune d'Ouezzane,Sidi Kacem Ouezzane (M),0.661,direct,11.97,17.56,1.26,42.41,,10.356128692626953,4.150857448577881,40.08116912841797,2.177990198135376,0.7797847390174866,35.802947998046875,3.357342,0.017015021294355392,0.01339456345885992,36.09319305419922,35.11183166503906,4.714191436767578,3.814829111099243,3.8794925212860107,2.280925989151001,14835.0,59606.0,commune,01.405.01.,,
01.405.07.01.,Bni Quolla,Ouezzane,Bni Quolla,14050701.0,Commune de Bni Quolla,Sidi Kacem Bni Quolla,0.539,direct,22.15,26.58,2.59,39.84,0.341,35.861122131347656,15.158812522888184,42.270877838134766,10.27478313446045,4.073289394378662,39.6435546875,12.816997999999998,0.0703747570514679,0.06170129403471947,41.17551803588867,41.48256301879882,17.091407775878906,14.874031066894531,32.600162506103516,31.94837760925293,3582.0,16049.0,commune,01.405.07.,,
01.405.07.03.,Lamjaara,Ouezzane,Lamjaara,14051303.0,Commune de Lamjaara,Sidi Kacem Lamjaara,0.55,direct,20.15,23.46,2.47,44.01,0.433,36.44286346435547,15.678574562072754,43.022342681884766,18.75486946105957,7.520992279052734,40.10154724121094,20.61052,0.08646035194396973,0.0454375334084034,41.22461624855604,40.390927509981566,20.97299096414556,11.249440052718239,22.965797514929896,22.723618541829854,3782.0,18820.0,commune,01.405.07.,,
01.405.07.05.,Masmouda,Ouezzane,Masmouda,14050705.0,Commune de Masmouda,Sidi Kacem Masmouda,0.544,direct,21.58,25.62,2.61,41.92,0.492,45.70426559448242,19.43145751953125,42.515628814697266,18.235441207885742,7.254025459289551,39.77981948852539,22.33324,0.09951432794332504,0.04396021366119385,41.276790618896484,40.47047805786133,24.109027862548828,10.86229133605957,27.17620849609375,23.3343448638916,3650.0,16106.0,commune,01.405.07.,,
01.405.07.07.,Mzefroune,Ouezzane,Mzefroune,14050707.0,Commune de Mzefroune,Sidi Kacem Mzefroune,0.501,direct,24.98,27.17,2.85,39.61,0.428,38.404361724853516,16.456750869750977,42.851253509521484,16.377456665039062,6.4781622886657715,39.555362701416016,19.91969,0.10055451840162277,0.05845697969198227,41.785858154296875,40.28546905517578,24.064247131347656,14.510685920715332,32.38204574584961,29.79270362854004,1659.0,6973.0,commune,01.405.07.,,
01.405.07.09.,Ounnana,Ouezzane,,14051309.0,Commune d'Ouannana,Sidi Kacem Ounnana,0.5,direct,35.53,26.99,4.73,41.2,0.3,,,,,,,,0.1311248391866684,0.06939707696437836,42.17222595214844,41.65522384643555,31.09269905090332,16.659873962402344,28.075660705566406,29.965011596679688,2603.0,12801.0,commune,01.405.07.,,
01.405.07.11.,Sidi Ahmed Cherif,Ouezzane,Sidi Ahmed Cherif,14051311.0,Commune de Sidi Ahmed Cherif,Sidi Kacem Sidi Ahmed Cherif,0.488,direct,45.06,25.85,6.26,40.58,0.251,42.1684455871582,18.260828018188477,43.30448913574219,12.85505485534668,5.190639019012451,40.378196716308594,17.49167,0.08502738922834396,0.06910740584135056,41.88386154174805,40.08634948730469,20.300752639770508,17.239635467529297,31.95488739013672,26.289180755615234,2037.0,9576.0,commune,01.405.07.,,
01.405.07.13.,Sidi Bousber,Ouezzane,Sidi Bousber,14051313.0,Commune de Sidi Bousber,Sidi Kacem Sidi Bousber,0.62,direct,13.49,19.43,1.67,46.47,0.529,32.193607330322266,13.262285232543945,41.195404052734375,13.601822853088379,5.404635429382324,39.73463821411133,18.72151,0.0871538370847702,0.07589603960514069,41.59363555908203,40.899505615234375,20.95364761352539,18.556713104248047,30.575607299804688,25.55640411376953,2416.0,10528.0,commune,01.405.07.,,
01.405.07.15.,Sidi Redouane,Ouezzane,Sidi Redouane,14050715.0,Commune de Sidi Redouane,Sidi Kacem Sidi Redouane,0.552,direct,17.08,23.78,1.94,43.0,0.542,23.57754898071289,9.861685752868652,41.826595306396484,10.20919132232666,4.0348711013793945,39.52194595336914,12.97407,0.07079138606786728,0.038128532469272614,41.27128982543945,40.8729093726484,17.152694702148438,9.328558640162791,27.168867111206055,22.55162600086865,4624.0,19169.0,commune,01.405.07.,,
01.405.07.17.,Teroual,Ouezzane,Teroual,14051317.0,Commune de Teroual,Sidi Kacem Teroual,0.564,direct,12.93,18.36,1.62,44.96,0.591,38.164955139160156,16.679018020629883,43.70244216918945,19.15062141418457,7.781563758850098,40.63347625732422,21.45628,0.12049581855535507,0.08045746386051178,42.29081726074219,39.62688064575195,28.49219512939453,20.30375862121582,27.652324676513672,22.0837459564209,2807.0,12621.0,commune,01.405.07.,,
